address,avg_ppr
36 Panoramic Way,1150.0
2605 Durant Ave,687.5
2701 Durant Ave,1117.1764705882354
2811 Channing Way,1314.5833333333333
66 Panoramic Way,1319.5
64 Panoramic Way,1636.75
2510 Bancroft Way,2180.7
2639 Durant Ave,1342.857142857143
2636 Warring St,1493.2083333333333
2456 Parker St,1582.0714285714287
2540 Benvenue Ave,2029.0
2545 Benvenue Ave,1430.8
2420 Dwight Way,1613.5714285714287
2541 Piedmont Ave,1619.0
2510 Regent St,1269.7222222222222
2500 Durant Ave,2116.785714285714
2735 Durant Ave,2600.0
2308 Warring St,1648.125
2310 Piedmont Ave,1431.125
2468 Bancroft Way,1672.5
2425 Durant Ave,1303.2
2402 Dana St,1349.1666666666665
2233 Channing Way,1921.5714285714287
1865 Euclid Ave,1768.1
2417 Ellsworth St,1832.0
2320 Le Conte Ave,1671.75
2214 Durant Ave,1487.0
2431 College Ave,1213.5
2517 Regent St,1432.3333333333333
2214 Channing Way,1200.0
2725 Haste St,1540.8076923076924
2418 Atherton St,1381.0
2310 Dwight Way,1880.0
1856 Spruce St,1996.1333333333334
2119 Addison St,1270.8
2124 Kittredge St,744.3333333333334
2532 Regent St,1320.0
1797 Spruce St,2284.0
2412 Fulton St,1751.0
2137 Haste St,1397.5
2547 Le Conte Ave,2035.7857142857142
15 Canyon Rd,891.8333333333333
2426 Fulton St,1361.111111111111
2537 Ellsworth St,1180.0
1717 Euclid Ave,1733.3333333333333
2621 Regent St,1600.0
1757 Oxford St,1687.0
2605 Ellsworth St,981.5
1682 Scenic Ave,1442.2
2125 Delaware St,1442.125
2126 Dwight Way,611.4285714285714
2443 Derby St,4100.0
2704 Virginia St,1325.6666666666665
2536 Fulton St,1693.5
2324 Carleton St,1286.6666666666667
2447 Derby St,1375.0
2420 Hilgard Ave,2000.0
1671 Arch St,1431.7
2024 University Ave,1575.8333333333333
2212 Parker St,1000.0
2646 Hillegass Ave,1484.3333333333333
2329 Derby St,1675.0
1628 Spruce St,742.8
1722 Walnut St,2685.714285714286
2079 Delaware St,1770.2
2604 Fulton St,1116.5
2667 Derby St,1309.5
1631 La Vereda Rd,964.0
2028 Delaware St,1250.625
1641 Walnut St,1100.0
2200 Carleton St,1624.0
2227 Derby St,1597.9
2715 Hillegass Ave,2360.6666666666665
2703 Benvenue Ave,1878.0
2699 Derby St,1251.9444444444446
2717 Derby St,1700.0
76 Arden Rd,1523.0
2471 Cedar St,1522.6666666666667
2627 Fulton St,1816.3333333333333
2401 Ward St,1395.5
2407 Ward St,1866.6666666666667
2411 Ward St,1866.6666666666667
2732 Hillegass Ave,1155.0
2705 Benvenue Ave,1878.0
2642 Derby St,3200.0
1644 Oxford St,1698.75
2713 Ellsworth St,1649.0
2319 Ward St,1950.0
2721 Hillegass Ave,1142.0
2715 Benvenue Ave,1345.0
2708 College Ave,1716.125
2704 College Ave,1431.25
2119 Carleton St,1015.0
2639 Fulton St,1125.0
2703 Forest Ave,875.0
2722 Derby St,1421.0
2638 Fulton St,2106.3333333333335
2203 Derby St,1775.0
2316 Ward St,1150.0
2735 Regent St,1540.3333333333333
2728 Benvenue Ave,1429.625
2718 College Ave,1040.5
2231 Ward St,1198.888888888889
2732 Benvenue Ave,1625.1666666666667
2223 Ward St,824.5
2240 Ward St,1472.0
2525 Stuart St,1699.2857142857142
2745 Hillegass Ave,2272.3333333333335
1526 Arch St,1456.125
2333 Stuart St,2025.0
2615 Stuart St,1825.1666666666667
2737 Benvenue Ave,1706.5
2737 Forest Ave,1497.5
152 Panoramic Way,1218.0
1525 Spruce St,1896.6666666666667
1900 University Ave,1547.25
2805 Telegraph Ave,1266.6666666666667
2801 Telegraph Ave,1266.6666666666667
2740 College Ave,1234.0
2737 Garber St,2596.3333333333335
1921 Haste St,1140.0
2212 Ward St,1507.25
2806 Regent St,1218.0
2803 Hillegass Ave,1500.0
2620 Stuart St,2200.0
2747 College Ave,2412.5
2741 College Ave,1539.8333333333333
1507 Arch St,2893.0
1920 Haste St,1911.5
2818 Telegraph Ave,1369.5
2763 Garber St,1283.3333333333333
340 Panoramic Way,1583.3333333333333
1522 Oxford St,1200.0
2339 Oregon St,2295.0
2817 Telegraph Ave,1484.5
2817 Regent St,1320.0
2703 Stuart St,1878.0
2734 Piedmont Ave,897.0
1514 Oxford St,1358.3333333333333
2021 Carleton St,863.0
2821 Hillegass Ave,1473.4259259259259
2723 Stuart St,1800.0
2730 Garber St,2500.0
1528 Walnut St,1450.0
2206 McKinley Ave,863.0
2818 Benvenue Ave,1184.5
2801 College Ave,1538.375
1503 Oxford St,1525.0
1517 Walnut St,2866.6666666666665
1519 Walnut St,2500.0
1835 University Ave,1657.6666666666667
2124 McKinley Ave,1488.0
2210 McKinley Ave,1450.0
2814 College Ave,1015.0
2745 Stuart St,1993.0
2160 Vine St,1200.0
1514 Walnut St,2645.0
1624 Milvia St,1525.6666666666667
1823 University Ave,1657.6666666666667
1815 Addison St,1392.3333333333333
1819 Addison St,1075.0
2128 Ward St,1475.0
2143 Stuart St,1448.75
2801 Fulton St,1269.0
2243 Oregon St,1295.0
1436 Arch St,1875.0
1433 Spruce St,2095.0
1512 Walnut St,1651.3333333333335
1620 Milvia St,837.5
1820 Berkeley Way,2200.0
1811 Addison St,975.0
1808 Addison St,1421.0
2133 Grant St,1792.625
2215 Grant St,1704.0
2405 McKinley Ave,890.0
2114 Ward St,837.5
2118 Ward St,1550.0
2817 College Ave,1527.25
2815 College Ave,1573.0
2810 Cherry St,1197.5
1432 Arch St,1579.5
1835 Delaware St,1216.5
1832 Delaware St,1600.0
1820 Hearst Ave,2000.0
1810 Berkeley Way,1008.625
1807 Addison St,1555.5555555555557
2115 Grant St,1500.0
2231 Grant St,1738.0
2321 Russell St,1461.8
2335 Russell St,2393.3333333333335
2828 College Ave,2234.3
1401 Hawthorne Terrace,1150.0
1429 Spruce St,1075.0
1836 Francisco St,1929.0
1831 Delaware St,1185.4761904761904
2103 Grant St,1507.3333333333333
2139 Grant St,1792.625
2315 Grant St,1753.0
1937 Carleton St,1475.0
2327 Russell St,898.3333333333334
1403 Hawthorne Terrace,1150.0
1421 Arch St,2400.0
1426 Spruce St,1395.6666666666667
2233 Grant St,1738.0
2319 Grant St,1629.6666666666667
2151 Oregon St,1750.0
2901 Regent St,1167.5
2823 Cherry St,1852.5
1444 Walnut St,1578.7
1626 Bonita Ave,1995.0
1812 Delaware St,1123.0
2120 Grant St,1654.4166666666667
2224 Grant St,1497.0
2116 Stuart St,1555.25
1418 Spruce St,1950.0
1423 Oxford St,1472.0
1822 Francisco St,1236.6851851851852
1817 Delaware St,1100.0
1815 Delaware St,2030.0
1922 Grant St,680.0
1739 Addison St,1358.5
2125 Roosevelt Ave,1400.0
2108 Stuart St,1517.0
2110 Stuart St,1555.25
2149 Oregon St,1750.0
2910 Regent St,789.2407407407408
2733 Russell St,1625.0
2024 Vine St,1425.0
1516 Henry St,1549.8333333333333
1908 Grant St,1407.3333333333333
1743 Berkeley Way,1407.3333333333333
1759 Berkeley Way,1407.3333333333333
1920 Grant St,918.0
2330 Grant St,2350.0
2340 Grant St,1200.0
2421 Grant St,660.0
2244 Russell St,1599.0
2918 Florence St,1375.0
2918 Regent St,789.2407407407408
2916 Hillegass Ave,1666.0
2919 Hillegass Ave,1370.0
1405 Spruce St,820.0
1423 Walnut St,1500.0
2037 Vine St,1218.0
1819 Francisco St,1822.0
1812 Francisco St,888.1666666666667
2127 Roosevelt Ave,1400.0
2425 Grant St,1428.0
2433 Grant St,1635.6666666666667
2813 Shattuck Ave,1015.0
2807 Shattuck Ave,1242.5
2924 Florence St,913.5
2923 Florence St,1447.8333333333333
2722 Russell St,2220.0
1360 Scenic Ave,1900.0
1354 Scenic Ave,1900.0
1421 Walnut St,1430.0
1639 Josephine St,963.3333333333334
1822 Virginia St,1850.0
1733 Grant St,962.8571428571429
1728 Berkeley Way,831.0
2112 Roosevelt Ave,950.375
2132 Roosevelt Ave,888.0
2140 Roosevelt Ave,1620.8
1733 Bancroft Way,1345.0
2313 Roosevelt Ave,1303.25
2319 Roosevelt Ave,2150.0
2435 Grant St,1587.5
2314 Howe St,1979.0
2925 Regent St,1328.0
2727 Ashby Pl,1623.6666666666667
1356 Scenic Ave,1900.0
1442 Henry St,1929.0
2021 Vine St,1700.0
2120 Roosevelt Ave,820.5
2422 Grant St,1033.3333333333335
2911 Deakin St,1222.1666666666667
2525 Ashby Ave,1979.0
2124 Roosevelt Ave,1345.0
2304 Roosevelt Ave,1547.5
2426 Grant St,1066.0
2627 Ashby Ave,1116.5
1930 Vine St,1331.4791666666667
1619 Josephine St,1662.3333333333333
1624 Josephine St,1400.0
1743 Delaware St,1585.25
1722 Hearst Ave,1122.3333333333333
2127 McGee Ave,2400.0
1718 Bancroft Way,1548.0
1830 Parker St,991.6666666666666
2910 Fulton St,1280.8333333333333
2911 Fulton St,1750.0
2915 Fulton St,1235.0
2918 Deakin St,1044.0666666666666
1716 University Ave,1382.1
2013 McGee Ave,913.5
2229 McGee Ave,1724.6666666666667
2310 Roosevelt Ave,1032.5
2738 Milvia St,2015.0
2119 Russell St,925.0
2904 Wheeler St,950.0
2912 Fulton St,984.5
2920 Deakin St,1070.0
2301 Ashby Ave,1066.0
2131 Rose St,1437.0
2117 Rose St,1642.5555555555557
1739 Francisco St,1353.857142857143
1731 Delaware St,1218.0
2009 McGee Ave,1345.0
2025 McGee Ave,863.0
1701 Allston Way,1359.0
2311 McGee Ave,1751.0
1945 Stuart St,2015.0
2012 Stuart St,1116.5
2902 Wheeler St,950.0
2906 Wheeler St,950.0
2921 Fulton St,1600.0
2235 Ashby Ave,1171.6666666666667
2243 Ashby Ave,1015.0
2616 Ashby Ave,2088.0
1315 Spruce St,1559.5
2113 Rose St,2100.0
1604 Josephine St,812.0
1623 Grant St,1193.0
1627 Grant St,1989.0
1727 Delaware St,1812.5
1710 Delaware St,1950.0
1709 University Ave,1016.4
2120 McGee Ave,893.75
1742 Blake St,2095.0
1927 Stuart St,1523.0
2910 Wheeler St,1029.375
1334 Walnut St,1850.0
1421 Milvia St,2237.5
1423 Milvia St,2237.5
1619 Grant St,1523.0
1625 Grant St,1193.0
1716 Francisco St,989.5
2132 McGee Ave,964.3333333333334
2208 McGee Ave,1177.9
1933 Stuart St,923.5
2920 Wheeler St,1200.0
2923 Wheeler St,1950.0
2925 Wheeler St,1194.5
2417 Webster St,2460.0
1371 Shattuck Ave,1443.75
1406 Henry St,2306.5
1422 Milvia St,2200.0
1435 Bonita Ave,927.6111111111112
1737 Virginia St,881.6666666666667
2134 McGee Ave,1190.1666666666667
2418 Roosevelt Ave,1200.0
1741 Parker St,1922.3333333333333
1816 Carleton St,1521.5
1815 Derby St,1958.3333333333333
1936 Stuart St,1380.0
2214 Ashby Ave,1700.0
3001 Deakin St,1205.0
1335 Shattuck Ave,1292.25
1428 Bonita Ave,1903.0
1438 Bonita Ave,1006.5
1521 Josephine St,950.0
1706 Francisco St,913.6666666666666
2215 Jefferson Ave,1250.0
2219 Jefferson Ave,1247.5
1734 Blake St,898.6875
1947 Oregon St,1764.5
2041 Oregon St,1269.0
2155 Ashby Ave,1319.5
2321 Webster St,1168.4
2409 Webster St,1475.0
2612 Webster St,1500.0
1333 Shattuck Ave,1292.25
1337 Shattuck Ave,1292.25
1338 Shattuck Ave,1851.0
1604 Grant St,1171.0
1713 Dwight Way,1156.0
1717 Blake St,915.9444444444445
1736 Parker St,900.0
2917 Shattuck Ave,583.3333333333334
2927 Lorina St,2431.0
2212 Ashby Ave,1700.0
2317 Webster St,1459.0
1329 Henry St,976.1
1742 Cedar St,1573.5
1739 Lincoln St,1299.1666666666667
1638 Hearst Ave,989.9166666666666
1631 Bancroft Way,1400.0
1709 Dwight Way,1513.3333333333333
1708 Dwight Way,1411.3333333333333
1712 Dwight Way,1320.0
1728 Parker St,1750.0
2926 Lorina St,1437.5
3007 Fulton St,2000.0
3012 Deakin St,1849.5
1322 Shattuck Ave,1245.125
2315 Jefferson Ave,1043.1666666666667
1914 Stuart St,1033.3333333333333
3017 Fulton St,1900.0
3018 Deakin St,822.0
3008 Dana St,1091.0
1318 Shattuck Ave,2132.0
1323 Henry St,1250.0
1632 University Ave,1453.05
1617 Addison St,1354.1666666666665
1824 Ward St,1450.0
2111 Ashby Ave,1030.0
2130 Ashby Ave,1421.0
3024 Deakin St,1345.0
2302 Webster St,1900.0
3040 Telegraph Ave,1510.6666666666667
3021 Dana St,903.0
3019 Bateman St,2150.0
2704 Webster St,1319.5
1315 Henry St,2000.0
1509 Grant St,1137.5
1522 Grant St,2100.0
1609 Addison St,1166.125
2428 McGee Ave,1175.0
1711 Parker St,2842.0
1719 Carleton St,1218.0
2912 Newbury St,1330.1666666666667
2110 Ashby Ave,944.0
3018 Fulton St,736.0
3028 Colby St,1112.5
3019 Hillegass Ave,1575.0
3001 College Ave,1422.5
2716 Webster St,1266.25
1327 Milvia St,1512.75
1518 Grant St,1800.0
1602 Edith St,812.0
2409 Jefferson Ave,1523.0
2435 Jefferson Ave,1679.0
2147 Emerson St,812.0
3042 Telegraph Ave,1000.0
3020 Benvenue Ave,1485.0
3020 College Ave,1650.0
1430 Josephine St,1356.2
1635 Francisco St,773.9166666666667
1632 Francisco St,1497.2
1626 Francisco St,1116.5
1614 University Ave,1453.05
2731 Grant St,888.0
2137 Emerson St,710.5
3030 Regent St,1972.2
1929 California St,761.5
2118 California St,550.0
1662 Dwight Way,1102.0
2737 Grant St,1181.5
1942 Russell St,863.0
2910 Adeline St,799.5
2327 Prince St,1091.0
2701 Prince St,2872.5
2912 Claremont Ave,1606.3333333333333
1603 McGee Ave,1250.0
1611 McGee Ave,1475.0
1623 Francisco St,1950.0
1988 California St,1536.111111111111
2144 California St,1192.5
1654 Dwight Way,609.0
1722 Derby St,1400.0
1724 Derby St,1365.0
2736 Grant St,731.6666666666666
1811 Oregon St,1375.0
2914 Adeline St,1393.0
2700 Prince St,2000.0
2924 Claremont Ave,913.5
1216 Spruce St,1333.3333333333333
1908 California St,812.0
1626 Dwight Way,1150.0
1625 Blake St,1559.75
1716 Derby St,863.0
2030 Ashby Ave,1238.857142857143
2034 Ashby Ave,1095.0
3042 Fulton St,1154.5
2901 Claremont Ave,1776.5
1316 Bonita Ave,1450.0
1824 Rose St,1093.6666666666667
2123 Spaulding Ave,875.0
2127 Spaulding Ave,1150.0
2133 Spaulding Ave,1900.6666666666667
1621 Blake St,1561.0
1620 Blake St,1263.0
1809 Oregon St,1375.0
2930 Adeline St,1595.0
2075 Emerson St,1827.0
3021 Shattuck Ave,1319.75
2247 Prince St,1087.1666666666665
2314 Prince St,1250.0
3109 Telegraph Ave,1015.0
3055 Dana St,1400.0
3046 College Ave,1925.0
1936 Berryman St,1841.6666666666667
2225 Spaulding Ave,1270.0
1717 Ward St,972.5
2912 Otis St,1425.0
2923 Otis St,1170.125
1218 Shattuck Ave,1218.0
1240 Milvia St,1332.0
1533 Berkeley Way,609.0
1530 Bancroft Way,1066.0
1622 Parker St,750.0
2711 McGee Ave,850.0
2808 Grant St,800.0
2130 Essex St,1314.0
2230 Prince St,2530.0
3120 Telegraph Ave,2067.75
2703 Woolsey St,1827.0
2829 Prince St,2025.0
1186 Laurel St,761.5
1910 Berryman St,1039.6666666666667
1735 Vine St,1315.0
1524 Berkeley Way,1247.5
2249 Spaulding Ave,2250.0
2301 Spaulding Ave,1066.0
2414 California St,2000.0
1615 Parker St,1757.5
2709 McGee Ave,850.0
1730 Stuart St,1110.0
1736 Stuart St,901.0
2922 Otis St,964.5
2017 Emerson St,1255.0
2131 Prince St,3200.0
2315 Woolsey St,1776.6666666666667
2325 Woolsey St,2067.75
1931 Berryman St,1106.8333333333333
1323 Josephine St,696.5
2118 Spaulding Ave,1033.3333333333333
3112 Deakin St,1533.3333333333333
2307 Woolsey St,1776.6666666666667
3100 College Ave,3198.3333333333335
2700 Woolsey St,1350.0
3000 Claremont Ave,2005.0
1169 Euclid Ave,1776.4444444444443
1915 Berryman St,2228.0
1913 Berryman St,1675.0
1325 Josephine St,696.5
1801 Rose St,1726.0
1740 Buena Ave,1600.0
1738 Buena Ave,1600.0
1519 Hearst Ave,850.8333333333334
2436 California St,1269.0
1615 Carleton St,1057.25
1617 Carleton St,1057.25
3025 Adeline St,1269.0
2301 Woolsey St,1776.6666666666667
2303 Woolsey St,1776.6666666666667
28 Domingo Ave,2650.0
22 Domingo Ave,1998.875
1730 Buena Ave,1600.0
1515 Hearst Ave,837.4
1611 Carleton St,923.5
1613 Carleton St,923.5
1993 Ashby Ave,1929.0
2004 Emerson St,1684.0
2008 Emerson St,1684.0
2030 Essex St,862.0
2034 Essex St,1675.0
3110 College Ave,1809.857142857143
2817 Woolsey St,1750.0
91 Fairlawn Dr,1505.0
1312 Josephine St,1162.5
1320 Josephine St,1600.0
1543 Dwight Way,1472.0
1605 Carleton St,812.0
2308 Woolsey St,1250.0
30 Domingo Ave,1317.0
1509 Hearst Ave,1346.5
2331 Sacramento St,1066.0
2627 California St,609.0
2915 Harper St,761.5
1911 Ashby Ave,1800.0
1939 Ashby Ave,1250.0
3101 Shattuck Ave,1300.0
1225 Bonita Ave,1275.0
1517 Francisco St,1148.75
2424 Spaulding Ave,1736.0
2912 Harper St,914.0
2927 Harper St,1800.0
2134 Woolsey St,1350.0
2140 Woolsey St,1426.6666666666665
3125 College Ave,1464.4
1904 Sacramento St,1539.4
1486 University Ave,1243.0
2124 Sacramento St,1100.0
2405 Sacramento St,1201.3333333333333
1538 Parker St,887.5
2635 California St,875.5
2925 Harper St,1800.0
2929 Harper St,1098.3333333333333
2007 Prince St,2531.6666666666665
3132 College Ave,480.6666666666667
3131 College Ave,2673.0
1421 McGee Ave,1421.0
2120 Sacramento St,1169.1666666666667
1437 Bancroft Way,850.0
1629 Stuart St,1218.0
1631 Stuart St,2233.0
1430 Berkeley Way,1827.0
1472 University Ave,1472.0
1426 Addison St,2197.5
1420 Addison St,1668.2777777777778
1536 Carleton St,913.5
1616 Ward St,1314.0
1829 Ashby Ave,1298.0
3140 College Ave,1799.0
3141 College Ave,600.6666666666667
1430 Hearst Ave,1400.0
1428 Berkeley Way,1827.0
1535 Derby St,1240.0
1609 Stuart St,1213.0
2918 Ellis St,700.0
2925 Ellis St,1223.0
3145 College Ave,2081.0
1137 High Ct,1091.25
1139 Oxford St,1420.0
1428 Hearst Ave,1421.0
1431 Berkeley Way,1000.0
1108 Euclid Ave,2030.0
1420 Acton Crescent,1720.0
1508 Parker St,997.5
1525 Derby St,1590.5
1632 Oregon St,708.0
3151 Eton Ave,2081.0
1441 University Ave,1480.0
1408 Allston Way,660.0
1504 Carleton St,1500.0
1629 Russell St,894.5
1338 Carlotta Ave,2399.5
1540 Ward St,1320.0
1642 Russell St,1218.0
1648 Russell St,1200.0
2159 Acton St,931.5
2305 Acton St,1166.25
2341 Acton St,2150.0
2608 Sacramento St,1175.0
1509 Derby St,1350.0
3005 Ellis St,1175.0
1106 Oxford St,2538.0
2110 Acton St,2036.0
2116 Acton St,1550.0
2309 Acton St,1012.5
1630 Russell St,1410.0
1639 Julia St,1625.0
1525 Stuart St,1337.5
2814 California St,913.6666666666666
2835 California St,1208.0
1611 Russell St,675.0
1635 Julia St,1049.8
3200 College Ave,1015.0
2612 Alcatraz Ave,1015.0
2714 Alcatraz Ave,2330.0
1433 Dwight Way,1050.0
1590 Oregon St,761.5
1640 Julia St,863.0
1393 Berkeley Way,1728.0
1387 Berkeley Way,1827.0
2420 Acton St,1450.0
1429 Dwight Way,1223.0
2875 California St,595.3333333333334
1629 Julia St,778.3333333333334
1634 Julia St,1487.5
1324 Addison St,1306.5
1628 Julia St,1015.0
1817 Prince St,727.3333333333334
1931 Fairview St,1726.0
1501 Stuart St,1853.3333333333333
1511 Stuart St,883.0
1808 Prince St,850.0
3111 Harper St,1300.0
1929 Fairview St,2054.0
1337 University Ave,1423.0
1409 Carleton St,897.5
1541 Russell St,1002.9166666666666
3039 Ellis St,1800.0
1299 Carlotta Ave,1425.0
1612 Hopkins St,675.0
1410 Parker St,2050.0
1437 Ward St,2100.0
1529 Russell St,1434.5666666666666
1640 Ashby Ave,1212.0
1661 Tyler St,863.0
1311 Addison St,507.5
2345 West St,1370.0
1403 Carleton St,1410.5
1619 Hopkins St,1049.388888888889
1347 Hearst Ave,925.0
1525 Russell St,888.0
1527 Russell St,888.0
1628 Ashby Ave,1370.0
1035 Euclid Ave,1017.8333333333334
1535 Julia St,1300.0
1301 Hearst Ave,1129.9166666666665
2235 Bonar St,1125.1666666666665
1643 Prince St,1345.0
3114 Ellis St,1052.0
1816 Woolsey St,1650.0
1015 Euclid Ave,1167.0
1547 Hopkins St,1002.5
1325 Sacramento St,1437.5
2207 Bonar St,709.75
2215 Bonar St,786.5
3120 Ellis St,1350.0
1993 El Dorado Ave,1749.5
1545 Hopkins St,1700.0
1330 Sacramento St,1610.4285714285713
1301 Delaware St,1500.0
2249 Bonar St,1167.875
1329 Parker St,1314.0
1821 Fairview St,2004.5
1918 Harmon St,1523.0
1339 Francisco St,670.0
1806 West St,1710.0
1820 West St,1710.0
1315 Dwight Way,1658.25
1505 Julia St,600.0
1518 Julia St,989.0
1527 Ashby Ave,1597.5
1625 Prince St,949.0
1497 Hopkins St,1433.0
1810 West St,1710.0
1275 University Ave,1487.1818181818182
2130 Bonar St,1385.0
1321 Dwight Way,1658.25
1615 Prince St,1295.0
1632 Prince St,1314.0
1824 Monterey Ave,1218.0
1277 Hearst Ave,1136.25
2110 Bonar St,1609.0
2312 Bonar St,1853.6666666666667
2322 Bonar St,1000.0
1521 Ashby Ave,1549.5
1529 Tyler St,888.0
1600 Tyler St,837.5
3131 King St,710.5
3138 Ellis St,873.75
3140 Ellis St,968.5
1816 Fairview St,989.5
1951 Chestnut St,1228.9285714285713
1955 Chestnut St,1495.375
2314 Bonar St,1853.6666666666667
2320 Bonar St,1000.0
1616 Prince St,1100.0
1627 Woolsey St,1199.6666666666667
1638 Woolsey St,1400.0
1239 Berkeley Way,2150.0
1266 Bancroft Way,1400.0
1236 Dwight Way,875.0
1534 Tyler St,918.4
1603 Prince St,1026.5
1625 Woolsey St,1247.5
3134 King St,1600.0
1859 Alcatraz Ave,1005.0
1302 Albina Ave,1650.0
1380 Hopkins St,1720.0
1350 Rose St,1460.75
2727 Park St,1966.6666666666667
2915 Stanton St,1624.0
1628 Woolsey St,1266.6666666666667
1630 Woolsey St,1573.0
1632 Woolsey St,1025.0
1896 Alcatraz Ave,1031.0
1898 Alcatraz Ave,975.0
1300 Albina Ave,1114.0
1245 Francisco St,1097.5
1233 University Ave,1434.0
2417 Browning St,1500.0
2931 Stanton St,825.0
1624 Woolsey St,863.0
1304 Albina Ave,1500.0
1360 Hopkins St,1690.0
1231 University Ave,1434.0
2334 Browning St,987.6666666666666
1512 Tyler St,520.25
1535 Prince St,1015.0
3102 California St,1532.5
1622 Woolsey St,1585.0
1832 Alcatraz Ave,733.3333333333334
1246 Hearst Ave,2112.0
1244 Hearst Ave,2112.0
1223 University Ave,1583.5
1227 University Ave,1360.0
2236 Browning St,1184.3333333333333
1215 Blake St,837.5
1217 Blake St,837.5
1627 Fairview St,1407.4
1818 Alcatraz Ave,558.5
1830 Alcatraz Ave,733.3333333333334
1339 Rose St,824.8333333333334
1222 Delaware St,1695.6666666666667
1219 University Ave,1574.0
1211 University Ave,1615.3333333333333
1215 University Ave,1500.0
1207 University Ave,1289.0
2915 Dohr St,925.0
1530 Prince St,1624.0
1619 Fairview St,1497.0
1625 Fairview St,1407.4
1626 Fairview St,1888.5
936 Cragmont Ave,1269.0
1350 Acton St,1116.5
1306 Cedar St,1218.0
1203 Allston Way,913.5
2925 Dohr St,609.0
3043 Sacramento St,1361.3333333333333
1611 Fairview St,1272.75
1840 63rd St,1525.0
1842 63rd St,1525.0
1905 Curtis St,1675.0
1919 Curtis St,1706.5
2803 Park St,2208.0
3041 Sacramento St,1361.3333333333333
1507 Prince St,1361.3333333333333
1522 Prince St,1017.5
1603 Fairview St,948.1666666666667
1628 Fairview St,1888.5
1980 Curtis St,1045.0
2238 Curtis St,1400.0
2336 Curtis St,1675.0
2950 Dohr St,650.0
3047 Sacramento St,1361.3333333333333
3049 Sacramento St,1361.3333333333333
3138 California St,1036.4166666666667
1610 Fairview St,566.6666666666666
1642 Harmon St,1060.0
3244 Ellis St,1156.0
1944 Curtis St,1318.0
2210 Curtis St,1510.0
1201 Dwight Way,1675.0
1528 Woolsey St,1206.25
1727 Alcatraz Ave,1156.0
1736 Alcatraz Ave,1032.5
1317 Hopkins St,3200.0
1290 Hopkins St,1109.7777777777778
1930 Curtis St,1022.25
1970 Curtis St,1259.0
1180 University Ave,1865.1
1543 Fairview St,750.0
3205 California St,950.0
1734 Alcatraz Ave,1032.5
1728 Curtis St,1075.0
1176 University Ave,1171.0
1128 Bancroft Way,1073.75
1359 Ashby Ave,1604.5
1620 Harmon St,700.0
1730 Alcatraz Ave,1032.5
1260 Hopkins St,1680.7307692307693
1124 Dwight Way,1243.5
3034 Dohr St,1000.0
1614 Harmon St,907.25
1631 Alcatraz Ave,975.0
2703 Mathews St,1356.0
3051 Dohr St,1269.0
3135 Sacramento St,1250.0
3214 California St,1903.0
1612 Harmon St,1040.5
1623 Alcatraz Ave,1177.357142857143
1141 Hearst Ave,1726.0
1140 Hearst Ave,1883.0
1112 Allston Way,2132.0
1116 Dwight Way,1662.3333333333333
3053 Dohr St,1450.0
1533 Harmon St,834.125
1537 Harmon St,909.2222222222222
1628 Alcatraz Ave,1421.0
1205 Peralta Ave,1150.0
1252 Hopkins St,1370.5
1136 Hearst Ave,1883.0
1111 Allston Way,903.0
2223 San Pablo Ave,710.5
1310 Burnett St,1231.6666666666667
1316 Burnett St,964.5
1327 Ashby Ave,863.0
1525 Harmon St,812.0
1529 Harmon St,911.0
3237 California St,2132.0
1804 62nd St,1865.25
2213 San Pablo Ave,892.5
2371 San Pablo Ave,1775.0
2421 San Pablo Ave,1539.3333333333333
2429 San Pablo Ave,1450.0
2521 San Pablo Ave,1370.0
1534 Harmon St,876.75
1536 Harmon St,1923.0
908 The Alameda,1010.0
1931 San Pablo Ave,1589.5
2427 San Pablo Ave,1450.0
1221 Oregon St,1450.0
2925 Mabel St,1059.4
1322 Ashby Ave,846.0
1515 Harmon St,1650.0
3337 King St,2100.0
3380 Adeline St,1127.5
1120 Hearst Ave,1092.5555555555557
2228 San Pablo Ave,975.0
1314 Ashby Ave,786.5
141 Forest Ln,1117.0
139 Forest Ln,1117.0
2212 San Pablo Ave,1600.0
1039 Channing Way,1750.0
1412 66th St,2250.0
1525 Alcatraz Ave,1160.625
1529 Alcatraz Ave,1544.1666666666667
1626 Cornell Ave,1166.6666666666667
1118 Delaware St,779.8333333333334
1510 Harmon St,1275.0
1517 Alcatraz Ave,650.0
1530 Alcatraz Ave,1775.0
3302 California St,1011.6666666666666
1645 62nd St,710.5
1305 Carrison St,1434.0
1319 Haskell St,1523.0
1643 62nd St,710.5
1420 Neilson St,1975.0
1114 Francisco St,1460.5
2113 10th St,821.75
2449 10th St,1013.75
1528 Alcatraz Ave,1775.0
1110 Francisco St,1249.5
1108 Francisco St,1249.5
1245 Ashby Ave,1050.0
3008 Mabel St,1100.0
1402 Fairview St,825.0
1212 Neilson St,1741.6666666666667
1301 Gilman St,1243.0
2246 10th St,1320.0
2334 10th St,973.5
1247 Ashby Ave,1050.0
1248 Ashby Ave,1218.0
3216 Baker St,942.3333333333334
1611 62nd St,1015.0
2436 10th St,1243.5
1226 Russell St,1320.0
1630 62nd St,1802.0
1925 10th St,1169.25
2010 10th St,1213.0
2313 9th St,913.625
2331 9th St,1472.5
1732 San Pablo Ave,1104.5
2217 9th St,988.1666666666666
